14	29	0.88036
15	29	0.41338
16	29	0.82017
19	29	0.87914
20	29	0.4418
21	29	1.2445
22	29	2.1384
23	29	0.41459
24	29	1.6787
25	29	3.2368
26	29	2.9898
27	29	2.9029
28	29	13.365
9	30	0.80385
11	30	0.79411
13	30	0.80347
14	30	0.42582
15	30	1.1998
16	30	2.7762
18	30	0.39387
19	30	0.42548
20	30	1.7116
21	30	1.2046
22	30	1.2408
23	30	2.0044
24	30	3.2468
25	30	1.1735
26	30	1.6528
27	30	2.0058
28	30	4.8499
29	30	14.144
7	31	1.2307
9	31	0.80671
11	31	1.1956
13	31	0.40312
14	31	1.2815
15	31	0.80263
16	31	0.39799
17	31	0.40289
18	31	0.39527
19	31	1.2803
20	31	0.42918
21	31	1.2086
22	31	0.82995
23	31	1.6092
24	31	2.0361
25	31	1.963
26	31	2.0727
27	31	3.6228
28	31	10.138
29	31	9.7324
30	31	12.936
9	32	0.8118
10	32	0.40706
12	32	0.40087
13	32	0.81091
14	32	0.42949
15	32	0.40355
16	32	0.40035
18	32	1.1929
19	32	0.42875
21	32	0.80975
23	32	1.6189
24	32	2.4572
25	32	1.1852
26	32	1.6671
27	32	2.8339
28	32	5.707
29	32	2.4478
30	32	5.9188
31	32	11.88
8	33	0.47624
12	33	0.81055
14	33	0.43441
15	33	0.40799
16	33	1.2143
17	33	0.81974
18	33	0.402
20	33	0.87182
21	33	0.40934
22	33	2.1107
23	33	2.0461
24	33	1.2425
25	33	1.5976
26	33	2.5289
27	33	0.81862
28	33	2.8851
29	33	1.6503
30	33	3.1916
31	33	4.0034
32	33	14.9
6	34	0.47561
7	34	0.87358
10	34	0.4311
11	34	0.42512
14	34	0.90994
15	34	0.85503
18	34	0.42133
19	34	0.90867
20	34	0.91288
21	34	2.5739
22	34	0.4422
23	34	1.7154
24	34	2.1702
25	34	0.41861
26	34	1.3249
27	34	0.85777
28	34	1.2957
29	34	2.1619
30	34	3.7637
31	34	0.41957
32	34	6.7521
33	34	6.4017
7	35	0.86129
10	35	0.42537
11	35	0.41959
12	35	1.2568
13	35	0.42361
14	35	0.44873
15	35	0.42155
16	35	1.255
17	35	1.2709
18	35	0.41551
19	35	0.89562
20	35	0.89981
21	35	1.6913
22	35	1.7448
23	35	1.2689
24	35	0.85602
25	35	1.2387
26	35	0.8709
27	35	1.6918
28	35	0.85158
29	35	1.2794
30	35	0.41255
31	35	2.0696
32	35	1.2486
33	35	5.4715
34	35	7.055
8	36	1.4262
10	36	0.82427
11	36	0.40679
12	36	0.4058
13	36	0.41001
14	36	2.606
15	36	0.40789
17	36	0.82056
18	36	0.80435
19	36	1.2986
20	36	0.43494
21	36	0.40877
22	36	0.42237
23	36	1.2284
24	36	0.41416
25	36	1.1994
26	36	2.1063
27	36	1.228
28	36	2.471
29	36	0.82571
30	36	1.9979
31	36	2.4054
32	36	2.8203
33	36	2.8515
34	36	3.8428
35	36	7.9955
10	37	0.42692
14	37	0.90078
15	37	0.84628
17	37	1.2756
18	37	0.41707
19	37	0.89904
20	37	0.45161
21	37	1.2734
22	37	1.7512
24	37	0.42962
25	37	1.6578
26	37	0.87418
27	37	0.42454
28	37	0.85481
29	37	1.2842
30	37	2.0704
31	37	1.2463
32	37	0.83553
33	37	2.1123
34	37	2.6554
35	37	3.9281
36	37	11.828
11	38	1.242
13	38	0.4177
15	38	0.41562
16	38	0.82503
18	38	0.40973
20	38	0.88676
21	38	1.2502
22	38	0.86031
23	38	0.4171
24	38	0.84394
25	38	0.40721
26	38	0.85851
27	38	1.2511
28	38	0.83946
29	38	0.84105
30	38	0.40691
31	38	1.2248
32	38	1.2313
33	38	3.32
34	38	1.3045
35	38	1.2862
36	38	6.2209
37	38	8.6067
12	39	0.87731
13	39	0.44325
14	39	0.93891
15	39	1.3229
17	39	0.44351
20	39	0.46989
21	39	1.3261
22	39	0.45655
23	39	0.4428
24	39	1.7919
25	39	0.86467
26	39	0.91111
27	39	1.3276
28	39	1.3359
29	39	1.3396
30	39	1.2966
31	39	0.43348
32	39	1.7423
33	39	1.3218
34	39	1.3843
35	39	1.3648
36	39	3.9599
37	39	7.7629
38	39	11.658
8	40	0.49909
9	40	1.2936
10	40	0.86495
13	40	0.86118
17	40	0.43071
19	40	1.3647
20	40	0.45688
21	40	0.42965
22	40	0.44338
23	40	0.43002
24	40	1.3052
25	40	1.2596
26	40	2.2126
27	40	0.42991
28	40	0.8654
29	40	0.86715
30	40	1.2587
31	40	1.2627
32	40	0.42312
33	40	1.2837
34	40	1.3445
35	40	1.7677
36	40	2.1381
37	40	2.2179
38	40	3.0497
39	40	9.2424
7	41	0.42074
10	41	0.41536
11	41	0.40957
14	41	0.43828
16	41	0.40854
17	41	0.41368
18	41	0.81153
19	41	0.87505
20	41	1.3193
21	41	0.82623
22	41	0.42597
23	41	1.6521
24	41	0.83593
25	41	1.6126
26	41	0.85062
27	41	0.8262
29	41	0.83277
30	41	0.80544
31	41	0.80823
32	41	1.6259
33	41	0.41099
34	41	1.2919
35	41	2.5483
36	41	0.82225
37	41	2.9841
38	41	2.5128
39	41	8.8894
40	41	13.384
6	42	0.44977
7	42	0.41256
8	42	0.47127
9	42	0.40603
10	42	0.4072
11	42	0.40144
12	42	0.40097
14	42	0.42983
15	42	0.40368
18	42	0.79545
19	42	1.2873
20	42	0.86276
21	42	0.40502
22	42	1.253
23	42	0.80974
24	42	0.8195
25	42	0.39514
29	42	2.0408
31	42	0.39607
32	42	1.5938
33	42	0.80573
35	42	1.6658
36	42	2.8214
37	42	1.254
38	42	1.6425
39	42	3.9237
40	42	1.6936
41	42	6.9128
7	43	0.41451
8	43	0.47377
9	43	0.40699
11	43	1.2055
12	43	1.2058
16	43	1.2054
17	43	0.4066
18	43	0.39904
20	43	0.43399
21	43	0.81431
22	43	0.41895
24	43	1.2338
25	43	0.79243
26	43	0.41879
27	43	0.81294
28	43	0.81939
29	43	1.2281
30	43	0.79096
31	43	0.79392
32	43	1.1993
33	43	0.4042
34	43	0.84722
35	43	2.0903
36	43	0.81041
37	43	2.0979
38	43	2.0623
39	43	0.87636
40	43	3.402
41	43	4.0801
42	43	16.794
6	44	0.4415
9	44	0.3981
10	44	0.39919
11	44	0.78663
12	44	0.39313
13	44	0.39787
15	44	1.5844
16	44	0.39279
17	44	0.79523
18	44	1.1703
19	44	1.2635
20	44	0.84729
21	44	0.79527
22	44	1.2286
23	44	0.79402
24	44	0.80371
25	44	0.38747
26	44	0.81819
27	44	0.79459
28	44	0.80046
29	44	0.40017
30	44	1.1605
31	44	0.38829
33	44	1.9754
34	44	2.8985
35	44	1.2255
36	44	2.7698
37	44	2.05
38	44	2.0147
39	44	4.278
40	44	0.83085
41	44	5.9825
42	44	9.7719
43	44	9.0094
7	45	0.84073
8	45	0.47964
9	45	0.82839
10	45	1.2463
12	45	0.81819
15	45	1.6461
16	45	0.40841
17	45	0.41366
18	45	1.2169
20	45	1.3174
21	45	1.238
22	45	0.42588
23	45	0.82586
24	45	0.83553
26	45	0.42501
27	45	0.41291
28	45	0.8312
30	45	1.2084
31	45	1.2125
33	45	1.6434
34	45	0.43052
35	45	2.1224
36	45	1.6426
37	45	1.7043
39	45	1.332
40	45	0.86281
41	45	2.9025
42	45	3.2521
43	45	3.2661
44	45	6.7814
8	46	0.46353
10	46	1.1977
11	46	0.78604
12	46	0.78636
15	46	0.39658
16	46	0.78618
17	46	1.5911
18	46	0.78075
21	46	1.5937
22	46	0.40985
23	46	0.39726
24	46	1.2069
25	46	0.77516
26	46	0.40972
27	46	0.39769
29	46	1.2013
30	46	0.77359
31	46	0.3883
32	46	0.39111
33	46	1.1862
35	46	1.636
36	46	0.79298
37	46	0.82101
38	46	0.40357
39	46	0.42875
40	46	1.2483
41	46	1.1975
42	46	1.5646
43	46	3.1314
44	46	3.0655
45	46	11.984
8	47	1.4205
9	47	0.40764
10	47	1.2263
11	47	1.6114
12	47	0.40257
13	47	0.81473
14	47	0.43171
15	47	0.40551
16	47	0.4022
17	47	1.2215
18	47	0.79888
19	47	0.86246
21	47	0.81405
22	47	0.4194
23	47	0.81315
25	47	1.1903
26	47	0.41892
27	47	0.81353
28	47	0.81946
30	47	1.1887
31	47	0.79529
32	47	0.80032
33	47	0.40459
36	47	0.81011
37	47	0.83968
39	47	2.1902
40	47	2.1266
41	47	1.6335
42	47	3.2022
43	47	3.2103
44	47	2.3545
45	47	7.351
46	47	9.4203
9	48	0.89058
12	48	0.43998
15	48	0.88536
18	48	0.43646
21	48	0.44406
22	48	1.3741
23	48	0.88858
24	48	0.44961
26	48	0.91463
27	48	0.88832
28	48	1.3414
29	48	1.344
30	48	0.86694
31	48	0.43479
33	48	0.88428
34	48	2.3145
35	48	0.91318
36	48	0.44201
37	48	0.91654
38	48	1.8007
39	48	0.95509
40	48	1.8555
41	48	3.1222
42	48	1.3125
43	48	1.3176
44	48	3.8618
45	48	3.1204
46	48	5.5867
47	48	8.3488
8	49	0.52068
9	49	0.44944
10	49	0.45079
13	49	0.8978
14	49	0.47548
15	49	0.44666
18	49	1.3213
19	49	0.47443
21	49	0.89589
24	49	1.3613
25	49	1.751
26	49	0.923
27	49	1.3446
28	49	2.2556
30	49	1.3126
31	49	0.87768
32	49	1.3232
33	49	1.3386
34	49	0.46724
36	49	0.44589
37	49	0.92498
38	49	0.45423
39	49	1.4457
40	49	2.8087
41	49	1.3503
42	49	0.88305
43	49	0.44345
44	49	2.1653
45	49	2.6986
46	49	2.1693
47	49	5.7656
48	49	9.1894
8	50	0.46863
10	50	0.40527
11	50	0.39954
13	50	1.2111
15	50	0.40181
18	50	0.79177
19	50	1.7078
20	50	0.4293
21	50	0.8063
22	50	1.2469
24	50	0.40776
25	50	0.78662
26	50	2.0749
27	50	0.40309
28	50	1.6236
29	50	1.2186
30	50	0.78564
31	50	1.9712
32	50	0.39661
33	50	0.8019
34	50	0.42019
36	50	1.2035
37	50	1.6639
38	50	0.40868
39	50	0.86751
40	50	2.1067
41	50	0.80942
42	50	1.5868
43	50	0.39795
44	50	3.1128
45	50	2.0231
46	50	2.336
47	50	3.9839
48	50	4.788
49	50	14.934
7	51	0.41527
8	51	0.47438
10	51	0.40971
11	51	0.40385
12	51	0.40347
13	51	0.4082
14	51	1.2978
15	51	0.4063
16	51	0.40303
17	51	1.2242
18	51	1.6011
19	51	1.7279
20	51	0.43429
21	51	2.4464
27	51	0.40759
28	51	0.82099
29	51	0.41076
30	51	0.79427
32	51	0.40099
33	51	0.40544
35	51	0.41913
37	51	0.84138
38	51	0.41331
39	51	0.43885
41	51	2.0462
42	51	2.0056
43	51	2.816
44	51	0.3933
45	51	2.0458
46	51	3.5415
47	51	1.6112
48	51	2.6418
49	51	3.5551
50	51	11.977
9	52	0.39992
10	52	0.80195
11	52	0.39482
12	52	0.78983
13	52	0.39993
14	52	0.42382
15	52	0.39824
16	52	0.78957
17	52	0.39949
18	52	1.5683
19	52	0.84766
20	52	0.85279
22	52	0.41157
24	52	0.40399
25	52	0.77859
27	52	0.39937
30	52	0.38854
31	52	0.78007
32	52	0.7856
33	52	0.39709
34	52	2.0808
35	52	1.6428
36	52	0.3981
39	52	0.4304
41	52	0.80174
42	52	1.1785
43	52	0.39323
44	52	0.76983
45	52	1.6045
46	52	1.5384
47	52	2.3655
48	52	1.2943
49	52	1.3066
50	52	4.3013
51	52	9.09
7	53	0.42247
9	53	2.9057
10	53	1.665
11	53	0.82008
12	53	1.6398
13	53	0.41502
14	53	0.44
15	53	0.41318
16	53	1.2292
18	53	0.81382
19	53	0.87961
22	53	0.42729
23	53	0.41419
24	53	0.41941
27	53	0.41442
30	53	1.2104
33	53	0.82443
35	53	0.85252
37	53	0.42783
40	53	0.43351
41	53	1.2481
42	53	0.4078
43	53	0.4085
44	53	1.1986
45	53	1.6647
46	53	0.79897
47	53	0.81867
48	53	2.2393
49	53	0.90437
50	53	3.2463
51	53	6.9754
52	53	10.433
7	54	1.6003
8	54	0.91419
9	54	0.3926
10	54	0.78723
11	54	0.77481
12	54	0.38765
13	54	1.9635
15	54	0.3911
16	54	0.77521
17	54	1.1765
18	54	0.38493
19	54	0.83284
23	54	0.39169
24	54	0.39667
25	54	0.76427
26	54	0.40402
27	54	0.39217
29	54	1.1843
31	54	1.1485
32	54	0.38567
34	54	1.2259
36	54	0.78214
38	54	1.194
40	54	0.41038
41	54	0.78722
43	54	0.3858
44	54	1.1334
45	54	1.5758
46	54	1.5092
47	54	1.1609
48	54	2.1189
49	54	1.7114
50	54	0.3839
51	54	1.9398
52	54	4.1701
53	54	6.3
7	55	0.40486
8	55	1.3874
9	55	1.5897
10	55	1.1954
11	55	0.39228
12	55	1.1773
14	55	0.42127
15	55	0.39583
16	55	1.5694
17	55	0.39701
18	55	1.1689
19	55	1.6854
20	55	2.1198
21	55	0.39768
23	55	0.3965
25	55	0.77372
29	55	0.39964
33	55	1.1839
36	55	0.39574
37	55	0.4097
39	55	1.2836
41	55	0.79682
42	55	0.39041
43	55	1.172
44	55	0.76497
45	55	0.79741
46	55	0.38208
47	55	1.5671
48	55	1.7154
50	55	0.38861
51	55	3.5348
52	55	3.0711
53	55	3.1896
54	55	7.9087
7	56	0.40618
10	56	0.3996
11	56	0.78661
12	56	0.39356
13	56	1.1961
14	56	1.2679
15	56	0.79415
16	56	0.39354
18	56	0.39082
19	56	0.42284
20	56	0.42547
21	56	0.39901
22	56	1.2309
23	56	1.5908
25	56	0.38798
26	56	0.41024
27	56	0.79632
30	56	1.1615
31	56	0.38867
32	56	0.7831
33	56	0.39584
35	56	0.40951
36	56	0.39708
40	56	0.83329
41	56	0.79925
42	56	1.1748
44	56	1.1506
45	56	0.39998
46	56	0.76611
47	56	0.3929
48	56	2.1513
49	56	1.3033
50	56	1.559
51	56	0.39392
52	56	1.5395
53	56	1.5993
54	56	4.1528
55	56	4.9705
6	57	0.90617
7	57	0.4152
10	57	0.40875
12	57	0.40257
13	57	1.2231
14	57	0.43221
16	57	0.40247
17	57	0.40727
18	57	0.79938
19	57	0.43226
21	57	0.81568
22	57	0.41965
23	57	0.40678
24	57	0.41196
26	57	0.41951
28	57	0.82076
30	57	0.79224
33	57	0.40487
35	57	0.41876
36	57	0.40589
37	57	0.42029
39	57	0.8779
41	57	0.40868
42	57	0.80105
43	57	0.80181
44	57	0.39233
45	57	0.40894
46	57	0.39205
47	57	0.40194
48	57	0.43998
49	57	1.3327
50	57	1.993
51	57	0.40295
52	57	1.9692
53	57	0.81837
54	57	3.4776
55	57	4.6955
56	57	12.162
7	58	0.79349
9	58	1.1686
11	58	0.3845
12	58	1.9231
14	58	0.82576
15	58	0.38789
16	58	0.38447
17	58	1.1673
18	58	0.38181
20	58	0.4155
21	58	0.77928
22	58	0.40089
23	58	1.1656
24	58	0.39343
25	58	0.37909
27	58	0.77796
28	58	0.78413
29	58	0.78322
30	58	0.75664
31	58	0.37982
32	58	0.76512
33	58	0.3867
37	58	0.80302
38	58	0.78942
39	58	1.2579
40	58	0.407
41	58	0.39043
42	58	0.76509
43	58	0.38289
44	58	1.4993
45	58	1.9535
46	58	0.37446
47	58	0.76783
49	58	1.273
50	58	0.76162
51	58	2.694
52	58	1.1287
53	58	3.1257
54	58	4.06
55	58	4.4854
56	58	5.6209
57	58	11.888
6	59	0.43754
8	59	0.45777
9	59	0.78488
11	59	0.38678
12	59	1.1625
14	59	1.2495
16	59	1.1633
19	59	0.41729
20	59	0.42015
22	59	0.80826
23	59	1.1752
24	59	0.39691
26	59	0.8089
27	59	0.39244
28	59	0.39595
30	59	0.76206
31	59	0.76526
32	59	0.77166
33	59	0.38999
34	59	0.81737
35	59	0.40364
36	59	0.78377
37	59	0.81013
38	59	1.1956
39	59	0.84709
40	59	1.2326
41	59	0.39378
44	59	0.75519
46	59	0.75321
47	59	0.38685
48	59	0.42405
49	59	0.42825
50	59	0.76805
51	59	0.77593
52	59	1.1355
53	59	1.5733
54	59	1.4843
55	59	2.2556
56	59	5.6507
57	59	8.8721
58	59	9.9498
8	60	0.90653
9	60	0.38925
11	60	0.38402
12	60	0.38433
13	60	1.1682
14	60	0.82546
15	60	0.38784
16	60	1.153
17	60	0.38883
18	60	0.38167
21	60	1.5591
23	60	1.165
24	60	0.3933
26	60	0.40063
27	60	1.5555
28	60	1.1763
29	60	0.39138
30	60	1.134
32	60	0.38242
33	60	1.1596
34	60	0.81033
35	60	1.1998
36	60	1.1636
37	60	0.40139
38	60	1.1841
39	60	0.41935
40	60	1.2209
41	60	0.39028
42	60	0.76477
44	60	0.7491
45	60	0.78135
46	60	2.2438
47	60	1.1509
48	60	1.2607
49	60	2.5455
50	60	1.5226
51	60	0.38464
52	60	1.1273
53	60	0.78059
54	60	1.4743
55	60	1.8665
56	60	6.3611
57	60	6.5108
58	60	9.1465
59	60	17.651
10	61	1.2081
12	61	1.9827
13	61	0.80258
14	61	1.2758
15	61	0.39947
16	61	0.79235
22	61	0.41314
23	61	1.2014
24	61	0.81075
25	61	1.1724
26	61	0.41266
27	61	0.4007
28	61	0.80725
29	61	0.80741
30	61	0.39024
31	61	0.39167
33	61	1.5941
34	61	0.41773
35	61	2.0602
36	61	0.39901
37	61	1.2407
38	61	0.40638
39	61	0.43154
40	61	0.41902
41	61	1.6091
42	61	0.39426
43	61	1.1857
44	61	0.38654
45	61	0.4023
46	61	0.38659
47	61	1.1876
48	61	1.7316
50	61	0.78485
51	61	0.79348
52	61	0.38831
53	61	0.8063
54	61	3.4302
55	61	4.2445
56	61	3.4827
57	61	5.1463
58	61	7.1842
59	61	8.3821
60	61	11.336
7	62	0.42165
8	62	1.9254
9	62	0.82937
12	62	0.40958
14	62	0.87814
15	62	0.82511
16	62	1.2276
18	62	0.40643
21	62	1.6564
22	62	0.42662
23	62	0.8273
24	62	1.6748
25	62	0.80745
26	62	2.1308
28	62	1.2505
29	62	0.834
30	62	0.40318
31	62	0.40461
32	62	0.81427
34	62	0.86259
35	62	0.42549
36	62	0.82424
37	62	0.42706
38	62	1.259
40	62	0.4326
41	62	1.2464
42	62	1.2219
43	62	0.81662
44	62	0.79861
45	62	0.41547
46	62	0.39943
47	62	0.40892
48	62	2.2342
49	62	0.90202
50	62	2.0267
51	62	0.40983
52	62	0.40116
53	62	1.2494
54	62	1.5752
55	62	2.392
56	62	1.9991
57	62	2.0449
58	62	4.2978
59	62	4.3304
60	62	8.1991
61	62	9.6674
7	63	0.40653
8	63	0.46419
9	63	0.40005
10	63	0.80237
13	63	0.39963
14	63	0.42345
15	63	0.39776
17	63	0.39953
18	63	0.78371
20	63	0.42511
21	63	1.1973
22	63	1.2344
23	63	0.79773
25	63	0.77859
26	63	0.41084
27	63	0.79805
30	63	0.77759
31	63	0.78041
32	63	0.78518
33	63	0.39689
34	63	0.41602
35	63	1.6411
36	63	1.1914
38	63	0.80918
39	63	0.42952
40	63	1.2515
41	63	1.6025
42	63	1.178
44	63	0.38511
45	63	1.2016
46	63	0.77061
47	63	1.9717
48	63	0.43103
49	63	1.3049
50	63	1.1726
51	63	0.79033
52	63	1.548
53	63	0.80333
54	63	1.5197
55	63	3.0768
56	63	1.5429
57	63	1.5781
58	63	1.8843
59	63	1.9001
60	63	2.6368
61	63	5.8262
62	63	11.235
8	64	0.4582
9	64	0.78693
10	64	0.39448
11	64	0.77647
12	64	1.554
13	64	1.968
14	64	0.4172
15	64	0.392
17	64	0.7861
19	64	0.41741
20	64	0.84017
21	64	0.78781
22	64	0.81003
25	64	0.38298
27	64	0.39306
29	64	0.39566
30	64	0.38214
31	64	0.76732
32	64	0.38653
33	64	0.39073
34	64	0.81912
36	64	1.5679
37	64	0.81145
38	64	0.79786
39	64	0.84771
40	64	0.82265
41	64	0.78899
42	64	0.77307
43	64	1.1599
45	64	0.78972
46	64	0.75618
47	64	1.5513
48	64	0.42476
49	64	0.42884
50	64	1.539
51	64	0.77766
52	64	1.8995
54	64	1.4906
55	64	1.5096
56	64	1.135
57	64	1.1617
58	64	0.36988
59	64	2.6028
60	64	1.108
61	64	0.38197
62	64	8.2883
63	64	11.423
6	65	0.87454
7	65	0.80111
8	65	0.45769
11	65	0.77526
12	65	0.77593
13	65	0.3931
14	65	0.41668
15	65	0.78305
16	65	0.77596
17	65	0.39252
18	65	1.5412
19	65	0.83395
20	65	0.83935
22	65	0.80896
23	65	1.1761
24	65	0.39708
27	65	0.39257
28	65	0.39583
30	65	0.38159
31	65	0.38312
32	65	0.38604
33	65	1.1707
34	65	0.40903
36	65	0.39157
39	65	0.84678
40	65	0.41085
41	65	0.39399
42	65	0.77206
43	65	1.5441
44	65	0.75616
45	65	1.1832
46	65	0.37749
47	65	1.1619
48	65	0.42424
49	65	0.85666
50	65	0.38426
51	65	1.9416
52	65	0.75864
53	65	1.9702
54	65	1.1161
55	65	0.37681
56	65	1.1331
57	65	1.1599
58	65	1.8465
59	65	1.1134
60	65	0.36873
61	65	1.5258
62	65	2.759
63	65	5.3237
64	65	6.7106
8	66	0.92268
9	66	0.39629
11	66	0.7822
12	66	0.39131
14	66	0.84028
17	66	0.39588
18	66	1.1657
19	66	1.2609
21	66	0.39663
22	66	0.4079
23	66	0.79077
24	66	1.2012
25	66	1.1573
30	66	0.38494
31	66	0.77289
33	66	0.39353
34	66	0.41247
35	66	0.4071
36	66	0.39471
38	66	0.40172
40	66	0.41419
41	66	1.1919
42	66	0.77862
44	66	0.76273
47	66	0.78128
48	66	0.42773
49	66	0.43183
50	66	1.1625
51	66	1.5665
52	66	1.1482
53	66	2.7827
54	66	1.5017
55	66	3.4219
56	66	1.1435
57	66	1.1703
58	66	1.1179
59	66	0.74938
60	66	0.74425
61	66	1.539
62	66	3.1802
63	66	4.2185
64	66	3.0098
65	66	11.269
6	67	0.42985
7	67	0.39346
8	67	0.44974
9	67	0.7708
10	67	0.77267
11	67	1.1395
12	67	0.761
13	67	0.77165
14	67	0.40906
17	67	0.77007
18	67	1.5123
19	67	0.40976
22	67	0.39688
23	67	0.38464
24	67	0.38971
26	67	0.39714
28	67	0.38876
29	67	1.1628
32	67	0.37883
34	67	0.40139
36	67	0.76942
38	67	0.39132
40	67	0.40349
43	67	0.3782
44	67	0.74147
45	67	0.77454
46	67	1.1093
47	67	1.1395
50	67	0.75409
51	67	1.1428
52	67	2.6016
53	67	0.77242
54	67	1.4574
55	67	2.953
56	67	1.1097
57	67	1.5151
58	67	0.72359
59	67	1.4521
60	67	0.7221
61	67	0.37407
62	67	1.1598
63	67	2.9847
64	67	3.2857
65	67	4.7374
66	67	6.9902
7	68	0.77974
8	68	0.44553
9	68	0.38209
10	68	0.76606
11	68	0.37668
13	68	0.76478
14	68	0.40538
16	68	0.37735
17	68	0.38169
19	68	1.2177
20	68	0.40876
21	68	0.38301
22	68	0.39338
24	68	0.3862
25	68	0.37188
26	68	0.39352
27	68	1.1457
32	68	1.1265
33	68	0.37949
34	68	1.1935
35	68	0.3928
39	68	0.82423
43	68	0.37504
44	68	0.73512
45	68	0.76752
46	68	0.73344
48	68	0.82561
51	68	0.75514
52	68	1.1057
53	68	1.1487
54	68	1.0841
55	68	1.0982
56	68	0.36687
57	68	0.37561
59	68	0.72048
61	68	0.37082
62	68	1.1497
63	68	1.849
64	68	1.0863
65	68	2.1688
66	68	3.284
67	68	7.4274
7	69	0.42879
8	69	1.4698
9	69	0.84141
10	69	0.42181
12	69	0.41554
13	69	0.42097
14	69	0.8923
15	69	0.41926
17	69	0.4204
20	69	0.44896
22	69	0.86634
25	69	0.40977
27	69	0.4204
29	69	0.42339
32	69	0.41344
34	69	0.43795
36	69	0.83879
40	69	0.43978
42	69	0.41363
44	69	0.40502
46	69	0.4046
47	69	0.41497
49	69	0.91711
50	69	2.0579
51	69	0.41607
52	69	0.81289
53	69	0.42236
54	69	1.1962
55	69	2.4228
56	69	0.40483
